,Date,User,Tweet
349,2019-08-20 02:02:37+00:00,effendyzulkifly,"18.08.2019

Attended event on Industry 4.0 organized by University Malaysia of Computer Science &amp; Engineering (UNIMY) at Cyberjaya to support my best friend in Emerging Technology Bro Homam Gorani and Patrick for… https://t.co/CKsj5OyH66"
350,2019-08-19 13:07:59+00:00,MIMA_MALAYSIA,Associate Professor Dr. Kanagi Kanapathy discussed three main challenges of IR 4.0 at the MTCP 2019 International Training Course on Fostering Maritime Industry Management through Industrial Revolution 4.0 at Hotel… https://t.co/FIoTMNTVz8
351,2019-08-19 12:59:49+00:00,MIMA_MALAYSIA,Mr. Nazery Khalid shared some of the examples of IR 4.0 in the maritime industry at the MTCP 2019 International Training Course on Fostering Maritime Industry Management through Industry Revolution 4.0 at Hotel… https://t.co/INpS39z7KB
352,2019-08-19 12:37:51+00:00,MIMA_MALAYSIA,Cdr Ang Chin Hup shared the target of Malaysia's Industry 4WRD at the MTCP 2019 International Training Course on Fostering Maritime Industry Management through Industrial Revolution 4.0 at Hotel Istana Kuala Lumpur… https://t.co/k26G3kzOxl
353,2019-08-19 12:18:49+00:00,MIMA_MALAYSIA,"Dr. Rizal Abdul Kadir, Acting Director General of MIMA delivering a Welcoming Remarks at MTCP 2019 International Training Course on Fostering Maritime Industry Management through Industrial Revolution 4.0 at Hotel… https://t.co/LQC4DUsGKx"
354,2019-08-19 08:52:34+00:00,unimal,"Malaysia  Indonesia  International Conference on Economics Management and Accounting (MIICEMA 2019)

Theme: Opportunities and Challanges of Industry 4.0 in Economics, Management and Accounting

🏢Hermes Palace Hotel, Banda Aceh, ACEH
🗓️20-21 November 2019 https://t.co/rWgz9Tphtx"
355,2019-08-19 06:25:07+00:00,CurryKhoo,So everyone want to talk about Industry 4.0 and here at PSDC to checkout orgniase by SingEx partner with Deutsche Messe. #ir4 #Malaysia #industry @ PSDC Auditorium https://t.co/cBDbLtyx00
356,2019-08-19 02:20:53+00:00,MIMA_MALAYSIA,"Welcoming participants of MTCP 2019 on Fostering Maritime Industry Management through Industrial Revolution 4.0 at Hotel Istana Kuala Lumpur. 

The training is happening now until 30  August 2019. Participants are… https://t.co/otFMnyFIOW"
357,2019-08-16 04:00:00+00:00,itapasiapacific,"3 more days to our Industry 4.0 Forum in Penang, Malaysia.
Learn about the risk and opportunities from the industry's perspective and find out the right approach to industry 4.0.
Sign up here https://t.co/Pqs9yXMc4W
#ITAP2019"
358,2019-08-14 07:48:49+00:00,SivaPri03553547,"ATTENTION PENANG!

RSVP your attendance at our Industry 4.0 Forum TODAY!
Get insights on industry needs and network with industry leaders 
19 Aug- Penang, Malaysia► https://t.co/HvtUhSyTFr https://t.co/7d2Fi6qNI3"
359,2019-08-13 04:08:00+00:00,itapasiapacific,"Last call to join us at the Industry 4.0 Forum in Sarawak, Malaysia.
Meet industry leaders and get insights on how Industry 4.0 solutions can be calibrated for organisations
Sign up now at https://t.co/8VxMjxyeMP
#ITAP2019 https://t.co/1GDaPCy7LG"
360,2019-08-12 09:33:50+00:00,Innovativebaker,Wahai Sekalian! Hot off the press! Dr. Ong Kian Ming - 王建民 will be the Guest of Honour at the #Industry40 Forum by Industrial Transformation ASIA-PACIFIC Co-organised by Industry 4.0 Malaysia Messe Worldwide Sdn Bhd... https://t.co/1IApc94Tyk
361,2019-08-10 07:35:45+00:00,Deniallui,Malaysia won't be hit too hard on IR 4.0 because lazada/ warehouses are automated but not every industry. I guess you could say our resistance lies in our culture and customer behaviors. People won't change unless the value proposition is high enough.
362,2019-08-07 09:55:00+00:00,itapasiapacific,"RSVP your attendance at our Industry 4.0 Forum TODAY!
15 Aug- Sarawak, Malaysia► https://t.co/8VxMjxPQbp
19 Aug- Penang, Malaysia► https://t.co/Pqs9yY3Ntw
22 Aug- Kuala Lumpur, Malaysia► https://t.co/U9SU9ekxJy
27 Aug- Sabah, Malaysia► https://t.co/slY0thuhsQ
See you there! https://t.co/rMxPf8t4El"
363,2019-08-07 07:13:50+00:00,CF_Kwong,"Sharing my thoughts on the impact of 5G to the industry 4.0 framework. International Conference on Innovation and Technopreneurship 2019. Kuala Lumpur. Malaysia. @ Sama-Sama Hotel, KLIA https://t.co/d08mFDQtDA"
364,2019-08-06 01:48:14+00:00,FocusMalaysiaMY,"Now that Industry 4.0 (IR4.0, the fourth industrial revolution) is already here, the need to ensure that Malaysia has a skilled workforce to fully exploit the emerging technologies in various manufacturing and services sector is critical. https://t.co/W1psCMXpu5"
365,2019-08-02 13:05:10+00:00,ConnectFactory,Mida consistent in assisting SMEs embrace industry 4.0 | Money | Malay Mail https://t.co/28v7fTloNW #Malaysia #Industry40
366,2019-07-31 04:00:00+00:00,TalentCorpMsia,"In this opinion piece, Prof Datuk Dr Ahmad Ibrahim believes that a careful study of the emerging businesses is necessary if the country is to strategise to tap Industry 4.0 for the 12th Malaysia Plan.  #futureofwork #IR4 

Read here 👉
https://t.co/OaWV1JHKxc"
367,2019-07-31 03:00:06+00:00,AzlanNithia,"Industry 4.0 Interview with Dr @AzlanNithia 
https://t.co/3n3MNBDT00

#Industry4 #Interview #SmartManufacturing #LeanThinking #Lean #LeanSmart #Digital #IoT #Malaysia #AUTOMATION #robot #Manufacturing #BigData #IT #TPM #learning #HR #HumanResources"
368,2019-07-27 15:35:24+00:00,iot_ng,New post: Malaysia on untapped talent in the Industry 4.0 – Market Expert https://t.co/0hThfoTIbL
369,2019-07-27 13:06:59+00:00,iot_ng,New post: Malaysia on untapped talent in the Industry 4.0 – Market Expert https://t.co/hx0ztOPcvd
370,2019-07-26 18:30:12+00:00,johangautier,PM: Malaysia risks losing out with untapped #talent  in Industry 4.0 https://t.co/tKaaXkIoI4  #workforce  #innovation  cc @Brainlinks
371,2019-07-26 06:31:31+00:00,shukri_hajinoor,"1 year ago. Student presentation. Reposting for this year's student to refer.

Malaysia's readiness for Industry 4.0 https://t.co/vRz2zgWTAV"
372,2019-07-26 06:00:00+00:00,NST_Online,"#NSTopinion: It seems much intellectual and public discourse in Malaysia today revolves around Industry 4.0, or the Fourth Industrial Revolution.

https://t.co/tS3L3M9pJC"
373,2019-07-25 16:58:17+00:00,NST_Online,"#NSTopinion: It seems much intellectual and public discourse in Malaysia today revolves around Industry 4.0, or the Fourth Industrial Revolution.

https://t.co/tS3L3M9pJC"
374,2019-07-24 11:48:39+00:00,SIKOglobal,"Today, SIKO Products Asia held a workshop in #Malaysia with focus on our #Measurement and #Positioning #Solutions for smart manufacturing / Industry 4.0. Thanks to all the speakers as well as all the participants to realise this great workshop! https://t.co/LWQtRb6YxY"
375,2019-07-24 09:36:41+00:00,fendiofnight,"Focus group discussion for Regional Development for Twelfth Malaysia Plan. Group #Melaka. Among key socio-economic issues discussed for Melaka were tourism management, readiness for Industry 4.0, empowerment of local government, Federal-state fiscal arrangement. https://t.co/td7RVxxJup"
376,2019-07-24 04:35:16+00:00,febunpad,"Magister Akuntansi FEB Unpad dan Fakulti Perakaunan, Universiti Teknologi MARA, Malaysia akan menggelar The 2nd International Conference on Accounting and Business Management (ICAbM) 2019 dengan tema “Bridging Academic and Practice towards Industry 4.0”.

#febunpad #unpad #icabm https://t.co/WU234ZFv1x"
377,2019-07-22 13:47:34+00:00,MondeBiz,"22nd July 2019

MondeB2B has attended an event in Malaysia; THE POTENTIAL OF INDUSTRY 4.0 FOR MALAYSIAN SMES.

Had the opportunity to team up with organizations with the same idea on guiding potential SMEs to get their companies globalized. https://t.co/E2z6YMEDck"
378,2019-07-22 07:09:40+00:00,MITIMalaysia,"The Workshop demonstrated the commitment of US multinational corporations in supporting the Malaysia National Policy on Industry 4.0 or more widely known as #Industry4WRD, especially in strengthening #SMEs and driving their digital transformation. https://t.co/NeHfKHiQAi"
379,2019-07-22 04:53:13+00:00,gmiofficial92,"GMI collaborates with Malaysia Productivity Corporation (MPC) and Machinery &amp; Engineering Industries Federation (MEIF) To Prepare Talent Development Roadmap for Industry 4.0 Training programs.

#BeProudBeaGMian #gmi #MPC2019 #meif https://t.co/272RUWB73V"
380,2019-07-19 06:36:28+00:00,iot_ng,New post: Malaysia on untapped talent in the Industry 4.0 – Market Expert https://t.co/J47cEmwnhf
381,2019-07-19 06:07:06+00:00,iot_ng,New post: Malaysia on untapped talent in the Industry 4.0 – Market Expert https://t.co/W4gWGFNcQj
382,2019-07-17 15:31:03+00:00,SFoskett,"What is Intel doing to support the #IoT revolution? Here's Chin-Fah's take!

#SymLink: @Intel IoT Revolution for Malaysia Industry 4.0 @StorageGaga https://t.co/gcFRXb1uVZ https://t.co/VBoTYJVvks"
383,2019-07-17 12:23:39+00:00,StephenFoskett,Starred: Intel IoT Revolution for Malaysia Industry 4.0 https://t.co/eHZEr4eTTX
384,2019-07-17 08:24:53+00:00,cindylchin,Thank you to #SerbaDinamik Group Chief CEO Dato Dr. Ir. Mohd Abdul Karim bin Abdullah for his invitation to the Beyond Paradigm Summit &amp; impressive to learn his vision for Industry 4.0 in the region. #Malaysia @mymdec #BPS2019 #4IR #LetsBuildTogether https://t.co/JpNhRURYUA
385,2019-07-17 05:00:32+00:00,KolejMegatech,"Kolej Megatech is a progressive driven technology educationist for school leavers and working adults to be Industry 4.0 to meet the Malaysian industry workforce demands.

#Tvet #MegaTech #ir40 #vocationaleducation #malaysia #KPM #MOE #kualalumpur #education #mohr #ksm #jpk https://t.co/oPm2ow2sfz"
386,2019-07-17 04:35:12+00:00,iot_ng,New post: PM: Malaysia risks losing out with untapped talent in Industry 4.0 | Malaysia – Malay Mail https://t.co/JlA6aqPox7
387,2019-07-17 04:07:06+00:00,iot_ng,New post: PM: Malaysia risks losing out with untapped talent in Industry 4.0 | Malaysia – Malay Mail https://t.co/jsUdseUAw6
388,2019-07-17 03:47:23+00:00,TheNewsMalaysia,PM: Malaysia risks losing out with untapped talent in Industry 4.0 | Malaysia Malay Mail KUALA… https://t.co/w9fZHRrkxj
389,2019-07-17 03:21:06+00:00,malaymail,PM: Malaysia risks losing out with untapped talent in Industry 4.0 https://t.co/kVfEEIA3Gu
390,2019-07-16 07:54:15+00:00,InvestKL,"InvestKL Acting CEO, Muhammad Azmi Zulkifli in the joint press conference with ABB reps and Deputy MITI Minister, YB Dr Ong Kian Ming. ABB today launched its regional Robotics Digital Operation Centre in Malaysia, which will harness Industry 4.0 technologies. https://t.co/APXag0vffw"
391,2019-07-16 01:15:20+00:00,Rezalk23,"Malaysia's Industry4wrd High Level Task Force Meeting. Pushing local Manufacturing sector into adopting Industry 4.0

#SmartManufacturing #Industry4 #Industry4wrd https://t.co/FjzIjxXeam"
392,2019-07-13 15:03:43+00:00,tiltlabs,"AR/VR: Delving into the next generation UI/UX for industry 4.0 application
The keynote speech was done by Mr. @nikhilchandran_  our CEO at this year 2nd Annual industry 4.0 summit in KL, Malaysia along with Mr.MuhammedRafi

Thanks for @Trueventus for giving a big stage.
#TILTLABS https://t.co/O82cAxXWDl"
393,2019-07-13 06:17:43+00:00,nikhilchandran_,"It is a  great privilege to be one of the keynote speakers at this year 2nd Annual Industry 4.0 Summit in JW Marriot, Kuala Lumpur, Malaysia. Thanks for Trueventus for giving a big stage along with Siemens, Hitachi, and many industry leaders to announce o…https://t.co/FmPOaEiATL"
394,2019-07-12 08:04:06+00:00,MIMA_MALAYSIA,"Malaysian Technical Cooperation Programme (MTCP) 2019 on Fostering Maritime Industry Management through Industrial Revolution 4.0 is now open for registration!

The training which will start from 18-31 August 2019… https://t.co/aMMkdCS45w"
395,2019-07-12 07:45:57+00:00,enoahisolution,"eNoah is excited to participate at Beyond Paradigm Summit 2019, MITEC, Kuala Lumpur, Malaysia, 17-18 July 2019. #BPS2019. Meet us at booth #SP27 to know more about our Industry 4.0 offerings.

#kualalumpur #AI #Robotics #Industry40 #MachineLearning #IoT #SerbaDinamik https://t.co/5YrG1AfAQI"
396,2019-07-11 12:36:12+00:00,rosdiadee,Representing Academy of Science Malaysia as part of the technical working group coordinated by Sirim to advance Malaysia’s SME towards Industry Revolution 4.0. https://t.co/GHrxZg8IJ0
397,2019-07-11 02:50:30+00:00,PRA_Malaysia,@uk_engel starts up new technology centre; aiming at Industry 4.0 for #K2019 exhibits; https://t.co/v4zWmDwf0o … @PRA_Malaysia
398,2019-07-11 02:07:20+00:00,MrMarioDimovski,"A privilege to be one of the key speakers at the Industry 4.0 Summit in Kuala Lumpur, Malaysia. I will be joining some of the brightest minds in digital transformation, innovation and Industry 4.0. Think Big, start small, scale fast” #technology #industry4_0 #autoinnovation https://t.co/lXbkl6MjfF"
399,2019-07-10 02:59:56+00:00,SASAsiaPacific,There's just 2 weeks to go for #FirstAIoTSummitMY taking place across Malaysia. Seats are filling quickly so register now to learn from industry experts how #AIoT and Industry 4.0 can transform your organisation: https://t.co/PK5y0GASW5 https://t.co/UGVOP0iTW5
400,2019-07-09 06:23:09+00:00,tiltlabs,"2nd Annual industry 4.0 Submit in Kuala Lumpur, Malaysia 
All the best Nikhil Chandran

#interactive #industry40  #machinelearning #iot #innovation #cloud  #cloudcomputing #ai #MalaysiaEvents #KualaLumpurEvents #ThingsToDoInKualaLumpur
#KualaLumpurConferences #KualaLumpurScience https://t.co/TXR0Euo8S3"
401,2019-07-09 05:33:35+00:00,PRA_Malaysia,@uk_engel starts up new technology centre; aiming at Industry 4.0 for #K2019 exhibits; https://t.co/v4zWmDwf0o @PRA_Malaysia
402,2019-07-09 02:55:05+00:00,nikhilchandran_,"2nd Annual industry 4.0 Submit in KL,Malaysia 

#technology #services #industry  #ar #vr #virtualreality #interactive #manufacturingengineering #manufacturingtechnology #industry40  #artificialintelligence #machinelearning #digitaltransformation #iot # #i…https://t.co/3Ce0I3sWxQ"
403,2019-07-08 14:37:44+00:00,TimSheaARC,"Lighthouse Factories Lead the Way to Industry 4.0 https://t.co/ol2CaQFZwX @bobgill @wef Lighthouse Network, Successfully Scaling Solutions @SchneiderElec Batam Smart Factory/PT Petrosea @TataSteelLtd POSCO #Indonesia #SouthKorea #China #Singapore #Australia #Malaysia #Thailand"
404,2019-07-08 13:54:31+00:00,TheNewsMalaysia,Malaysia must buckle up in adopting IR 4.0 — industry consultant The Edge Markets MY Malaysia… https://t.co/w9fZHRIVoR
405,2019-07-08 11:49:03+00:00,theedgemalaysia,Malaysia must buckle up in adopting IR 4.0 — industry consultant - Bernama https://t.co/1V5d7vQsj8
406,2019-07-08 11:13:26+00:00,bernamadotcom,Malaysia must buckle up in adopting IR 4.0 - #Industry consultant https://t.co/KrIUkEjAiS https://t.co/7OMpGzSIqW
407,2019-07-05 01:13:25+00:00,bisnessinar,"https://t.co/aFOHDufviM 

MyIndustries 2019, bakal menjadi platform usahawan, pemain industry dan pihak berkepentingan untuk berkongsi pengalaman, produk dan perkhidmatan mereka dalam melaksanakan revolusi industri 4.0 secara lebih berkesan di Malaysia."
408,2019-07-04 03:06:10+00:00,liveatpcdotcom,Siemens Launches Technical Competency Hub in Penang In Efforts To Support Malaysia’s Industry 4.0 https://t.co/QHtSDGUM5X https://t.co/AynVCe2fiA
409,2019-07-03 12:15:00+00:00,KavenMaitimBorb,"@EconGeopolTech Germany, South Korea, Switzerland, Italy, France, UK, Finland, Thailand, Malaysia, Japan, Sweden and Singapore also have comparable programmes as China. Industry 4.0 is real!!!"
410,2019-07-02 11:27:58+00:00,CETEM_CT,"Today we are in @SGGW_Warszawa participating in the seminar of #Making40 project, about how to improve wood and furniture universities studies of Malaysia and Europe towards Industry 4.0 https://t.co/CBrKmTfuxU"
411,2019-07-02 03:08:16+00:00,mihas_malaysia,"#ICYMI

Our Industry 4.0 Technology Pavilion received tremendous interest from hotels, cafes and restaurants especially ones operating central kitchens.

Look for this segment to be bigger at #MIHAS2020.

#ThinkHalalThinkMIHAS #MIHAS #MATRADE #MIHAS2019 #MIHAS2020 https://t.co/x4LtBq40hf"
